Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Sales,Product ID,Order ID
EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,60653,Central,$526.34 ,FUR-CH-10004997,US-2018-106551
LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,$41.96 ,FUR-FU-10001934,CA-2017-116722
LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,$451.15 ,FUR-CH-10004997,CA-2017-116722
LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,$31.50 ,OFF-BI-10001890,CA-2017-116722
FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,$30.67 ,OFF-EN-10002500,CA-2015-138128
FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,"$1,079.98 ",TEC-CO-10001766,CA-2015-138128
JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West,$161.57 ,FUR-CH-10004860,US-2018-150070
TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,$2.93 ,OFF-BI-10002049,CA-2016-137064
TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,$18.53 ,TEC-AC-10003499,CA-2016-137064
TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,$670.75 ,OFF-ST-10003470,CA-2016-137064
DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,60610,Central,$64.96 ,FUR-FU-10000222,CA-2018-157350
JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,$41.94 ,TEC-AC-10000023,CA-2015-127866
JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,$11.96 ,OFF-PA-10003971,CA-2015-127866
JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,$13.12 ,OFF-AR-10003481,CA-2015-127866
JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,$535.41 ,OFF-ST-10001490,CA-2015-127866
GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,75081,Central,$72.78 ,FUR-FU-10003708,CA-2016-131352
RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,$36.84 ,OFF-PA-10001970,CA-2016-121776
RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,$87.71 ,OFF-LA-10002762,CA-2016-121776
CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,$562.29 ,FUR-TA-10002533,CA-2017-118073
BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East,$56.52 ,FUR-FU-10004091,CA-2015-103219
NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,$11.26 ,OFF-AR-10001545,CA-2017-102561
NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,$284.08 ,OFF-ST-10001476,CA-2017-102561
NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,$18.50 ,OFF-PA-10004971,CA-2017-102561
AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,$14.73 ,OFF-LA-10003223,CA-2017-100993
AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,$186.54 ,OFF-ST-10004340,CA-2017-100993
AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,$557.73 ,FUR-TA-10001095,CA-2017-100993
AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,$159.97 ,TEC-PH-10001448,CA-2017-100993
Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505,Central,$471.90 ,OFF-AP-10001005,US-2015-112949
Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505,Central,$3.52 ,OFF-AR-10003469,US-2015-112949
AG-10675,Anna Gayman,Consumer,United States,Salem,Virginia,24153,South,$49.12 ,OFF-PA-10000249,US-2018-146822
EM-14140,Eugene Moren,Home Office,United States,Santa Ana,California,92704,West,$20.16 ,OFF-LA-10001613,US-2017-131058
CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,$10.68 ,OFF-BI-10001758,CA-2015-167997
CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,$141.96 ,FUR-BO-10004409,CA-2015-167997
RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,$32.48 ,OFF-ST-10001558,CA-2018-140151
RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,$20.04 ,OFF-PA-10002986,CA-2018-140151
RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,"$13,999.96 ",TEC-CO-10004722,CA-2018-140151
RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,$238.00 ,TEC-AC-10002842,US-2018-143770
RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,$61.96 ,OFF-PA-10001125,US-2018-143770
MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East,$239.37 ,FUR-TA-10002622,CA-2017-131296
PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,92105,West,$595.00 ,TEC-AC-10002842,CA-2017-103464
KB-16240,Karen Bern,Corporate,United States,Odessa,Texas,79762,Central,$16.03 ,OFF-PA-10004285,CA-2018-136238
RB-19465,Rick Bensley,Home Office,United States,Milford,Connecticut,6460,East,$199.75 ,TEC-AC-10004469,CA-2017-120803
JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,7109,East,$227.96 ,FUR-CH-10001545,CA-2017-134138
JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,$293.52 ,OFF-AP-10002578,CA-2016-120915
JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,$307.98 ,TEC-PH-10003012,CA-2016-120915
LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,$96.96 ,FUR-FU-10004909,CA-2016-168207
LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,$117.49 ,OFF-BI-10001524,CA-2016-168207
LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,$11.95 ,OFF-BI-10003355,CA-2016-168207
LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,$512.50 ,FUR-BO-10004357,CA-2016-168207
AH-10690,Anna H�?berlin,Corporate,United States,San Francisco,California,94122,West,$863.13 ,FUR-TA-10002774,CA-2017-144148
AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,"$2,036.86 ",FUR-TA-10004575,CA-2018-107174
AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,$449.57 ,FUR-CH-10003312,CA-2018-107174
AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,$108.96 ,TEC-AC-10001465,CA-2018-107174
FM-14380,Fred McMath,Consumer,United States,Jackson,Mississippi,39212,South,$264.18 ,OFF-AR-10002240,CA-2017-146150
GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,$2.88 ,OFF-LA-10004559,CA-2015-114125
GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,$41.90 ,OFF-BI-10003291,CA-2015-114125
GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,$23.92 ,OFF-ST-10001505,CA-2015-114125
HE-14800,Harold Engle,Corporate,United States,Chicago,Illinois,60623,Central,$156.51 ,OFF-PA-10003892,CA-2017-114944
SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,10035,East,$128.34 ,OFF-ST-10002370,CA-2017-135965
CM-12115,Chad McGuire,Consumer,United States,Los Angeles,California,90008,West,$474.95 ,TEC-AC-10000474,CA-2018-149699
TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington,98198,West,$999.98 ,TEC-CO-10002095,CA-2017-166429
DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,97477,West,$277.50 ,FUR-TA-10003469,CA-2016-112767
SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East,"$1,252.70 ",FUR-TA-10002958,CA-2016-119879
SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East,$110.97 ,TEC-PH-10002923,CA-2016-119879
BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,$22.61 ,FUR-FU-10004973,CA-2018-155642
BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,$1.89 ,FUR-FU-10001918,CA-2018-155642
MY-17380,Maribeth Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,$63.31 ,OFF-PA-10003641,US-2018-101721
AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623,Central,$7.82 ,OFF-EN-10002621,CA-2016-136728
AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623,Central,$170.07 ,FUR-CH-10003817,CA-2016-136728
BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,$62.82 ,OFF-PA-10000659,CA-2017-127194
SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,$19.44 ,OFF-PA-10001870,CA-2016-140375
SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,$7.38 ,OFF-BI-10000320,CA-2016-140375
CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East,$38.88 ,OFF-PA-10004735,US-2018-155866
CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East,$187.76 ,FUR-FU-10004091,US-2018-155866
LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,$6.05 ,OFF-BI-10000546,CA-2016-141327
LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,$98.35 ,OFF-AP-10001293,CA-2016-141327
LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,$335.74 ,FUR-FU-10000576,CA-2016-141327
DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,93101,West,$8.96 ,OFF-PA-10004519,CA-2016-136700
LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,$89.57 ,TEC-AC-10004568,CA-2018-102736
LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,$71.96 ,OFF-AR-10001897,CA-2018-102736
LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,$15.55 ,OFF-PA-10001800,CA-2018-102736
AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,$10.43 ,OFF-BI-10001628,CA-2018-125269
AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,$72.78 ,OFF-ST-10004123,CA-2018-125269
KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,$67.15 ,OFF-ST-10000885,CA-2016-114811
KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,$549.98 ,TEC-PH-10004165,CA-2016-114811
KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,$11.82 ,FUR-FU-10002240,CA-2016-114811
KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,"$4,643.80 ",TEC-MA-10000045,CA-2016-114811
KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,$577.76 ,FUR-CH-10003746,CA-2016-114811
SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,$191.52 ,FUR-TA-10000577,CA-2016-122266
SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,$2.62 ,OFF-AR-10004757,CA-2016-122266
BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,"$1,369.76 ",OFF-BI-10000545,CA-2016-141565
BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,$294.37 ,OFF-ST-10001522,CA-2016-141565
DM-12955,Dario Medina,Corporate,United States,Nashville,Tennessee,37211,South,$81.57 ,OFF-AP-10001271,CA-2018-128769
MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,$44.46 ,FUR-FU-10002030,CA-2017-116337
MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,$314.09 ,OFF-ST-10001272,CA-2017-116337
ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,$6.34 ,OFF-BI-10001116,CA-2016-120845
ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,$10.48 ,OFF-PA-10004665,CA-2016-120845
ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,$2.47 ,OFF-BI-10004506,CA-2016-120845
ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,$3.26 ,OFF-BI-10001982,CA-2016-120845
RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,$4.34 ,OFF-FA-10002676,CA-2015-120775
RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,$31.78 ,FUR-FU-10000758,CA-2015-120775
RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,$4.93 ,OFF-LA-10002271,CA-2015-120775
RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,$1.79 ,OFF-BI-10002609,CA-2015-120775
RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,$15.07 ,OFF-FA-10000254,CA-2015-120775
AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,$12.62 ,OFF-ST-10000321,CA-2015-152905
EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,$185.88 ,OFF-PA-10000241,CA-2017-104633
EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,$12.96 ,OFF-PA-10004782,CA-2017-104633
SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,$189.70 ,OFF-PA-10004243,CA-2018-104136
SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,$40.99 ,OFF-PA-10001033,CA-2018-104136
BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,$82.64 ,FUR-FU-10000723,CA-2017-123050
BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,$31.02 ,OFF-ST-10003455,CA-2017-123050
BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,$89.97 ,TEC-AC-10001109,CA-2017-123050
PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,$35.97 ,OFF-AR-10004344,CA-2017-162355
PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,"$1,266.86 ",FUR-BO-10004695,CA-2017-162355
SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,$169.45 ,OFF-ST-10000675,CA-2015-158225
SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,$40.68 ,OFF-ST-10002301,CA-2015-158225
CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,$3.33 ,OFF-SU-10001212,CA-2018-102204
CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,$933.26 ,FUR-TA-10001889,CA-2018-102204
CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,"$2,803.92 ",FUR-CH-10002024,CA-2018-102204
PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,$4.77 ,OFF-ST-10000617,CA-2018-103065
PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,$6.67 ,OFF-PA-10000380,CA-2018-103065
PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,$4.45 ,OFF-AR-10003251,CA-2018-103065
PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,$43.94 ,FUR-FU-10000175,CA-2018-103065
LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,$23.74 ,OFF-BI-10004716,CA-2015-109855
LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,$357.00 ,TEC-AC-10002842,CA-2015-109855
BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,$806.34 ,TEC-PH-10003691,CA-2015-109897
BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,$85.44 ,FUR-FU-10002878,CA-2015-109897
BS-11365,Bill Shonely,Corporate,United States,Columbus,Georgia,31907,South,$344.91 ,OFF-ST-10000991,US-2015-143581
DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,$70.97 ,OFF-AP-10002439,CA-2016-129217
DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,$36.78 ,OFF-AR-10004602,CA-2016-129217
CS-12400,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,19134,East,$743.99 ,TEC-PH-10001795,CA-2017-133816
MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,$11.21 ,OFF-BI-10002854,CA-2016-140221
MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,$4.71 ,FUR-FU-10000023,CA-2016-140221
MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,$180.98 ,OFF-AP-10000828,CA-2016-140221
MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,$60.42 ,OFF-ST-10000777,CA-2016-140221
DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,$299.99 ,TEC-CO-10000971,CA-2018-152310
DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,$192.16 ,OFF-PA-10003134,CA-2018-152310
DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,$242.62 ,TEC-PH-10002538,CA-2018-152310
DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,$46.74 ,OFF-ST-10001228,CA-2018-152310
DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,$174.95 ,TEC-AC-10000397,CA-2018-152310
DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,$100.70 ,OFF-BI-10004308,CA-2018-152310
SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,$368.91 ,OFF-PA-10000357,CA-2017-118101
SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,$8.02 ,OFF-BI-10000773,CA-2017-118101
SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,$171.04 ,OFF-ST-10001837,CA-2017-118101
TC-21475,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,72701,South,$19.44 ,OFF-PA-10002552,CA-2017-100307
AM-10705,Anne McFarland,Consumer,United States,Jacksonville,North Carolina,28540,South,$13.09 ,OFF-BI-10000014,CA-2016-138457
AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,$122.94 ,OFF-AP-10004136,CA-2015-131800
AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,$35.45 ,OFF-BI-10003429,CA-2015-131800
KH-16360,Katherine Hughes,Consumer,United States,Dover,Delaware,19901,East,$19.98 ,TEC-PH-10000376,CA-2015-118304
LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,$69.38 ,FUR-TA-10003469,CA-2018-121790
LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,$31.68 ,OFF-SU-10004231,CA-2018-121790
LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,"$2,003.17 ",TEC-PH-10002584,CA-2018-121790
LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,$9.34 ,OFF-AR-10003602,CA-2018-121790
JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009,East,"$2,563.06 ",FUR-CH-10002331,CA-2017-169670
MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,92020,West,$387.14 ,FUR-CH-10001802,CA-2017-139549
FC-14245,Frank Carlisle,Home Office,United States,Springfield,Ohio,45503,East,$3.42 ,OFF-AR-10000634,CA-2016-104059
ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550,East,"$1,085.42 ",OFF-ST-10002615,CA-2018-164112
DB-13360,Dennis Bolton,Home Office,United States,Lakewood,Ohio,44107,East,$43.06 ,OFF-PA-10004040,CA-2016-143882
LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,$3.76 ,OFF-BI-10003727,US-2017-139262
LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,$34.86 ,OFF-BI-10002026,US-2017-139262
LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,$432.46 ,OFF-ST-10001496,US-2017-139262
BD-11725,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,31907,South,$675.06 ,OFF-ST-10003716,CA-2018-146192
MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,$65.23 ,OFF-EN-10002504,CA-2018-134810
MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,$207.00 ,FUR-CH-10001270,CA-2018-134810
SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,$600.53 ,TEC-MA-10004241,CA-2016-154284
SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,$59.90 ,OFF-AR-10001468,CA-2016-154284
SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,$637.44 ,TEC-AC-10003198,CA-2016-154284
SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,$51.76 ,FUR-FU-10003039,CA-2016-154284
DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,$31.10 ,OFF-PA-10000295,CA-2015-156244
DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,$47.96 ,OFF-AR-10004344,CA-2015-156244
DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,$158.93 ,TEC-AC-10002473,CA-2015-156244
DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,$211.25 ,OFF-AP-10002403,CA-2015-156244
DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,$5.55 ,OFF-SU-10000432,CA-2015-156244
DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,$2.95 ,OFF-LA-10000443,CA-2015-156244
LC-16885,Lena Creighton,Consumer,United States,Troy,Ohio,45373,East,$10.33 ,OFF-BI-10003166,CA-2016-106362
JO-15145,Jack O'Briant,Corporate,United States,Seattle,Washington,98103,West,$18.37 ,OFF-BI-10002393,US-2018-168802
MT-17815,Meg Tillman,Consumer,United States,New York City,New York,10011,East,$299.90 ,TEC-PH-10001809,US-2018-146906
EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,$26.55 ,OFF-EN-10002600,CA-2017-166380
EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,$111.98 ,TEC-AC-10000109,CA-2017-166380
RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,$4.93 ,FUR-FU-10003829,US-2016-158911
RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,$11.78 ,OFF-LA-10003223,US-2016-158911
RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,$7.98 ,OFF-AR-10001770,US-2015-103338
OT-18730,Olvera Toch,Consumer,United States,Detroit,Michigan,48234,Central,$180.96 ,OFF-EN-10003296,CA-2016-109169
GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,"$1,649.95 ",TEC-AC-10003870,US-2018-167318
GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,$362.35 ,FUR-CH-10000665,US-2018-167318
NL-18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,94110,West,$73.58 ,TEC-PH-10003092,US-2015-120313
BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,93309,West,$486.37 ,FUR-TA-10001086,CA-2018-135419
MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,$32.40 ,OFF-PA-10001870,CA-2017-128671
MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,$41.86 ,OFF-BI-10003305,CA-2017-128671
MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,$77.56 ,OFF-BI-10003007,CA-2017-128671
BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94122,West,$37.17 ,OFF-AR-10001419,CA-2017-149335
GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,$137.35 ,OFF-ST-10003692,CA-2015-168312
GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,$376.51 ,FUR-TA-10001866,CA-2015-168312
BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,$62.72 ,FUR-FU-10002157,US-2018-105935
BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,"$2,939.93 ",TEC-PH-10001459,US-2018-105935
PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,$512.36 ,FUR-CH-10002126,CA-2015-161508
PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,$3.49 ,OFF-FA-10001561,CA-2015-161508
PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,$22.29 ,OFF-AR-10003158,CA-2015-161508
PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,$16.03 ,OFF-PA-10001804,CA-2015-161508
HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,$1.75 ,OFF-AR-10000422,CA-2018-130904
HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,$20.99 ,OFF-AR-10000127,CA-2018-130904
EM-14065,Erin Mull,Consumer,United States,New York City,New York,10009,East,$11.21 ,OFF-ST-10004634,CA-2018-133620
SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,$45.04 ,OFF-AR-10003582,CA-2016-142937
SC-20380,Shahid Collister,Consumer,United States,Houston,Texas,77095,Central,$15.62 ,OFF-BI-10002026,US-2017-149790
ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,$8.74 ,OFF-AP-10000595,CA-2017-130778
ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,$44.75 ,OFF-PA-10001509,CA-2017-130778
FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,$61.68 ,OFF-ST-10001321,CA-2018-144456
FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,$158.38 ,TEC-PH-10001750,CA-2018-144456
KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,$2.86 ,OFF-BI-10001890,CA-2018-103478
KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,$94.19 ,OFF-BI-10004224,CA-2018-103478
XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,$143.70 ,OFF-PA-10001357,CA-2018-118577
XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,$6.48 ,OFF-PA-10004888,CA-2018-118577
FP-14320,Frank Preis,Consumer,United States,New York City,New York,10024,East,$7.88 ,TEC-AC-10002370,CA-2018-113572
PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,$11.21 ,OFF-ST-10004634,CA-2017-153269
PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,$354.90 ,FUR-CH-10002647,CA-2017-153269
